perimeter,area,height,width,shape_index,compactness,weight
344.2497810125351,7729.0,86,114,132.5581395348837,0.8195695718778537,54.0
339.76450073719025,7451.0,85,109,128.23529411764707,0.8110888393150495,52.0
347.9066355228424,7851.0,88,114,129.54545454545453,0.8150972302516807,56.0
341.66399443149567,7591.5,88,110,125.0,0.8172200861523633,54.0
342.4924211502075,7702.5,90,109,121.1111111111111,0.8251627978250168,54.0
333.42135405540466,7561.0,88,112,127.27272727272727,0.8546775183470477,54.0
341.66399466991425,7654.5,88,112,127.27272727272727,0.8240019944310102,54.0
343.66399478912354,7565.5,86,110,127.90697674418605,0.8049695112233859,54.0
339.76449978351593,7452.0,87,109,125.28735632183907,0.8111977002424493,52.0
336.5929276943207,7553.0,87,110,126.4367816091954,0.8377595274446402,54.0
339.1787132024765,7502.5,86,112,130.2325581395349,0.8195183676289214,52.0
344.83556830883026,7628.5,86,111,129.06976744186048,0.8061667918441648,52.0
344.83556747436523,7586.5,85,111,130.58823529411765,0.8017283077834184,54.0
336.5929262638092,7470.0,88,109,123.86363636363636,0.8285533858340645,54.0
345.4213539361954,7633.0,84,112,133.33333333333331,0.8039087619450898,52.0
344.24978137016296,7584.0,85,111,130.58823529411765,0.8041940251270945,52.0
342.8355669975281,7698.5,88,113,128.4090909090909,0.8230841457838292,54.0
346.0071395635605,7668.5,86,114,132.5581395348837,0.8049152683729015,54.0
338.7350628376007,7610.0,88,109,123.86363636363636,0.8334397585154474,54.0
338.391916513443,7767.0,89,111,124.7191011235955,0.8523602910154262,56.0
348.35028660297394,7759.5,86,114,132.5581395348837,0.8035469502345096,54.0
333.0782084465027,7490.0,88,109,123.86363636363636,0.848397229607383,54.0
339.76449978351593,7484.0,86,109,126.74418604651163,0.8146811042155785,54.0
334.2497795820236,7366.0,86,109,126.74418604651163,0.8285129851881291,52.0
344.24978017807007,7558.0,86,112,130.2325581395349,0.8014370363931874,52.0
360.24978053569794,8370.0,89,121,135.95505617977528,0.8104530708964071,60.0
370.391917347908,8752.0,91,120,131.86813186813185,0.8016673035938451,64.0
376.04876959323883,8967.0,91,122,134.06593406593404,0.7968355284671113,64.0
357.90663504600525,8378.0,89,120,134.8314606741573,0.8218843688029493,60.0
363.56348979473114,8469.0,92,116,126.08695652173914,0.8051586627339061,62.0
355.9066358804703,8274.0,90,118,131.11111111111111,0.8208299787648613,58.0
370.1492762565613,8875.5,90,124,137.77777777777777,0.8140458811825659,64.0
341.66399478912354,7668.5,87,112,128.73563218390805,0.8255090848369979,54.0
352.83556628227234,7749.5,83,117,140.96385542168676,0.7822378646753083,54.0
348.49242293834686,7878.5,86,116,134.88372093023256,0.8152047912470101,54.0
328.0071402788162,7041.5,83,105,126.50602409638554,0.8224480059654032,48.0
341.66399538517,7653.5,87,114,131.0344827586207,0.8238943416255904,54.0
352.2497800588608,7807.0,85,117,137.64705882352942,0.7906651231632351,54.0
346.5929260253906,7740.0,82,118,143.90243902439025,0.8096763157619079,52.0
349.9066358804703,7669.0,82,115,140.2439024390244,0.7871259747491306,50.0
347.1787130832672,7781.5,86,113,131.3953488372093,0.811272972696752,54.0
344.8355678319931,7636.5,83,116,139.75903614457832,0.8070122203504956,52.0
345.4213538169861,7580.0,84,114,135.71428571428572,0.7983267941503679,50.0
337.76449954509735,7598.0,88,111,126.13636363636364,0.8369146117253304,54.0
323.5218595266342,7039.5,81,109,134.5679012345679,0.8451706694411715,46.0
352.8355669975281,7927.5,85,116,136.47058823529412,0.8002052580259165,54.0
352.8355675935745,7922.5,86,116,134.88372093023256,0.7997005531745461,54.0
346.00713872909546,7680.5,84,113,134.52380952380955,0.8061748384373798,54.0
337.17871367931366,7472.5,86,110,127.90697674418605,0.825953292427425,52.0
346.5929265022278,7665.0,86,113,131.3953488372093,0.8018306128214887,54.0
351.6639949083328,7858.5,86,116,134.88372093023256,0.7985345488244445,54.0
344.2497818470001,7799.0,87,114,131.0344827586207,0.8269922448036862,54.0
350.2497810125351,7953.0,86,119,138.37209302325581,0.8146763362594195,54.0
347.1787132024765,7715.5,87,112,128.73563218390805,0.8043920345104772,54.0
334.69343090057373,7375.5,83,111,133.73493975903614,0.8273836880123583,52.0
352.2497807741165,7856.0,85,117,137.64705882352942,0.7956276652164944,54.0
346.5929276943207,7667.0,87,112,128.73563218390805,0.8020398259899868,54.0
339.32084906101227,7731.5,88,113,128.4090909090909,0.8438252838487257,54.0
338.9360736608505,7614.0,86,112,130.2325581395349,0.8328890418563899,54.0
339.76449966430664,7663.0,87,111,127.58620689655173,0.8341663957756186,54.0
339.17871499061584,7641.5,85,112,131.76470588235293,0.8347017047926144,54.0
350.49242103099823,7999.5,86,118,137.2093023255814,0.8183054509260367,56.0
344.2497800588608,7800.0,86,113,131.3953488372093,0.8270982916375085,54.0
344.2497811317444,7979.0,89,116,130.3370786516854,0.8460791317744095,58.0
372.73506295681,8972.0,94,121,128.72340425531914,0.8115188871146017,66.0
358.2497810125351,8423.0,89,120,134.8314606741573,0.8247167164683105,62.0
378.39191472530365,9085.0,93,123,132.25806451612902,0.7973538573485084,64.0
363.32084929943085,8501.5,89,121,135.95505617977528,0.8093284024533125,60.0
352.7350627183914,8360.0,89,121,135.95505617977528,0.8443429431625503,60.0
377.220342874527,9121.0,93,123,132.25806451612902,0.8054936272049658,66.0
367.462983250618,8648.5,89,123,138.20224719101125,0.8048657754730226,62.0
363.56348943710327,8440.0,92,118,128.26086956521738,0.8024015972184856,60.0
367.46298480033875,8494.5,91,118,129.67032967032966,0.7905338812612696,60.0
360.97770297527313,8440.5,90,120,133.33333333333331,0.8139866536534545,60.0
368.9777019023895,8733.5,90,124,137.77777777777777,0.8061167501248189,62.0
370.97770178318024,8800.5,93,120,129.03225806451613,0.8035660843461142,64.0
357.906635761261,8366.0,92,116,126.08695652173914,0.8207071618433227,62.0
363.5634890794754,8632.0,90,120,133.33333333333331,0.8206552844569275,62.0
362.977702498436,8367.5,91,116,127.47252747252746,0.7980786452421053,60.0
530.4507905244827,10369.0,93,124,133.33333333333331,0.4630805458712758,68.0
356.4924211502075,8238.5,88,118,134.0909090909091,0.8146243871016535,60.0
355.5634889602661,8455.0,90,120,133.33333333333331,0.8404060261151991,60.0
358.29141199588776,8639.5,95,118,124.21052631578948,0.8457181982852247,62.0
362.3919161558151,8554.0,90,119,132.22222222222223,0.8185064521902571,62.0
358.49242174625397,8374.5,89,120,134.8314606741573,0.8188583690236999,60.0
370.97770273685455,8790.5,92,121,131.52173913043478,0.8026529888218729,64.0
356.73506212234497,8509.0,91,120,131.86813186813185,0.8402273122696508,62.0
377.22034299373627,9063.0,93,123,132.25806451612902,0.800371531492664,66.0
362.3919162750244,8576.0,90,120,133.33333333333331,0.8206115652753672,60.0
347.3208487033844,8205.5,91,115,126.37362637362637,0.854777745650277,60.0
369.8061298131943,8628.5,92,119,129.34782608695653,0.7928608179783041,62.0
365.3208478689194,8757.5,91,120,131.86813186813185,0.8245957577087083,64.0
347.56348991394043,8210.0,90,116,128.88888888888889,0.8540528030859287,60.0
357.9066345691681,8452.0,90,118,131.11111111111111,0.8291437937016325,60.0
361.8061292171478,8508.5,90,120,133.33333333333331,0.8167911577628594,60.0
342.8355687856674,7749.5,88,114,129.54545454545453,0.8285367956374301,56.0
349.0782073736191,7909.0,89,114,128.08988764044943,0.8156164294348555,58.0
353.4213533401489,7998.0,86,117,136.04651162790697,0.8046475488878378,56.0
350.83556842803955,8000.5,88,117,132.95454545454547,0.8168075819330842,56.0
353.5634888410568,8135.0,90,116,128.88888888888889,0.8177726842102244,56.0
354.14927673339844,8219.5,90,116,128.88888888888889,0.8235359180729773,58.0
347.3208487033844,7868.5,88,116,131.8181818181818,0.8196720116567185,56.0
343.42135405540466,7715.0,88,112,127.27272727272727,0.8220366901525213,56.0
348.8355677127838,8158.5,87,119,136.7816091954023,0.8425169801491899,58.0
350.83556842803955,8060.5,88,116,131.8181818181818,0.8229332559429567,56.0
348.73506236076355,8222.0,90,117,130.0,0.8495640137162886,58.0
350.24978148937225,8177.0,91,113,124.17582417582418,0.83762207763797,58.0
346.1492762565613,8089.5,90,115,127.77777777777777,0.8484078682150075,58.0
344.00714123249054,7961.5,87,116,133.33333333333331,0.8454148013976907,58.0
352.5929266214371,8115.0,87,119,136.7816091954023,0.8202593638602916,58.0
352.3919161558151,8291.0,89,118,132.58426966292134,0.8390056874328853,58.0
350.83556711673737,8057.5,88,118,134.0909090909091,0.8226269783918542,58.0
351.4213538169861,8147.0,90,114,126.66666666666666,0.8289938054405894,58.0
355.9066356420517,8297.0,89,118,132.58426966292134,0.8231117165743942,58.0
350.49242210388184,8082.5,90,115,127.77777777777777,0.8267958955707324,54.0
354.73506224155426,8211.0,89,118,132.58426966292134,0.819969470973799,58.0
352.5929265022278,8179.0,88,118,134.0909090909091,0.8267284462784714,58.0
350.2497810125351,7946.0,87,116,133.33333333333331,0.8139592817700675,56.0
357.078208565712,8289.0,90,118,131.11111111111111,0.8169308731916245,58.0
342.8355669975281,7887.5,88,115,130.6818181818182,0.8432910566824644,56.0
348.35028529167175,7821.5,87,113,129.8850574712644,0.8099674616375147,56.0
366.4924205541611,8280.5,85,124,145.88235294117646,0.7747051280272675,56.0
348.4924204349518,8157.5,89,119,133.7078651685393,0.8440735140113601,60.0
347.1787130832672,7687.5,87,113,129.8850574712644,0.8014728494000232,56.0
372.7350627183914,9030.0,93,121,130.10752688172042,0.8167649977730193,66.0
377.5634890794754,9363.0,94,126,134.04255319148936,0.8253628285287614,70.0
355.5634900331497,8536.0,90,121,134.44444444444446,0.8484572200623542,62.0
349.6639943122864,8176.5,89,119,133.7078651685393,0.8403795515593416,60.0
357.906635761261,8336.0,92,115,125.0,0.8177641526566983,60.0
376.0487698316574,8891.0,93,123,132.25806451612902,0.7900819309264631,62.0
356.7350618839264,8372.0,91,115,126.37362637362637,0.826699150043973,60.0
362.9777022600174,8654.5,91,120,131.86813186813185,0.8254522431217644,62.0
364.73506224155426,8408.0,91,118,129.67032967032966,0.7942322876773413,60.0
362.391916513443,8642.0,93,118,126.88172043010752,0.8269269050581151,64.0
360.00714099407196,8424.5,88,122,138.63636363636365,0.8168301655391146,60.0
358.2497808933258,8483.0,90,119,132.22222222222223,0.8305914650904225,60.0
368.3919167518616,8813.0,92,124,134.7826086956522,0.8160437622771932,64.0
368.04876935482025,8817.0,91,123,135.16483516483518,0.8179372084911469,64.0
360.0487699508667,8440.0,92,117,127.17391304347827,0.8181438074017109,62.0
356.1492757797241,8282.5,90,117,130.0,0.8205540199621578,60.0
357.32084810733795,8367.5,90,117,130.0,0.8235479165035104,60.0
371.5634900331497,9154.0,93,122,131.18279569892474,0.8332104442182027,66.0
358.4924211502075,8349.5,88,119,135.22727272727272,0.8164138724578917,60.0
365.52185928821564,8482.5,87,121,139.08045977011494,0.7978238667572466,60.0
366.49242293834686,8704.5,92,119,129.34782608695653,0.8143736126050154,64.0
362.0071407556534,8381.5,88,117,132.95454545454547,0.803706237421725,60.0
367.66399478912354,8683.5,90,118,131.11111111111111,0.8072396201402163,62.0
361.80613017082214,8605.5,90,117,130.0,0.8261028701973036,62.0
365.90663516521454,8559.0,90,117,130.0,0.803326920069655,62.0
375.0782080888748,9108.0,90,125,138.88888888888889,0.8135593129966349,66.0
364.7350627183914,8594.0,90,118,131.11111111111111,0.8118021244590938,62.0
369.22034335136414,8701.0,91,120,131.86813186813185,0.8020617195571977,64.0
359.4213545322418,8382.0,87,122,140.22988505747128,0.8153606860577446,60.0
360.83556711673737,8497.5,88,120,136.36363636363635,0.8201293599850507,62.0
352.6345565319061,8195.5,90,114,126.66666666666666,0.8282006764927042,58.0
358.69343304634094,8286.5,86,117,136.04651162790697,0.8093458558889652,58.0
347.563490152359,8149.0,89,114,128.08988764044943,0.8477072208037705,58.0
337.17871475219727,7769.5,89,112,125.84269662921348,0.8587814071162615,56.0
356.1492768526077,8262.5,89,115,129.21348314606743,0.8185725987430702,60.0
361.22034311294556,8485.0,90,118,131.11111111111111,0.8171792098311698,60.0
353.4213534593582,7951.0,86,114,132.5581395348837,0.7999190618768773,56.0
348.35028636455536,8049.5,88,115,130.6818181818182,0.8335783471572361,58.0
352.83556711673737,8194.5,88,117,132.95454545454547,0.8271563522500759,58.0
340.35028624534607,7684.5,88,110,125.0,0.8336298143604123,54.0
351.07820868492126,8068.0,87,115,132.183908045977,0.8225607945063389,58.0
352.8355666399002,7978.5,86,114,132.5581395348837,0.8053532215833592,56.0
350.1076464653015,7995.0,86,114,132.5581395348837,0.8196437660082699,56.0
342.8355666399002,7769.5,88,111,126.13636363636364,0.8306751034629097,56.0
342.10764598846436,7789.0,86,112,130.2325581395349,0.8363075289950238,56.0
348.4924224615097,8172.5,88,120,136.36363636363635,0.8456255854157443,60.0
352.8355664014816,8134.5,84,119,141.66666666666669,0.8210999297892255,56.0
352.8355680704117,8174.5,88,117,132.95454545454547,0.8251375391929505,58.0
350.69343185424805,8009.5,87,115,132.183908045977,0.8183894188608799,56.0
345.76449942588806,7941.0,88,114,129.54545454545453,0.8346881693357561,58.0
361.4213526248932,8371.0,86,120,139.53488372093022,0.8053035101699157,58.0
360.9777022600174,8448.5,89,118,132.58426966292134,0.8147581625074113,56.0
344.5929263830185,7880.0,87,113,129.8850574712644,0.8339180324638277,56.0
351.66399443149567,8063.5,88,116,131.8181818181818,0.8193654453022495,58.0
349.5218588113785,8026.5,88,114,129.54545454545453,0.8256336620652807,58.0
352.59292685985565,8146.0,88,118,134.0909090909091,0.8233928242722867,58.0
348.93607330322266,7863.0,87,114,131.0344827586207,0.8115334038460967,54.0
356.3502870798111,8142.5,86,119,138.37209302325581,0.8057742883198047,58.0
356.49242091178894,8358.5,89,116,130.3370786516854,0.8264900101592286,60.0
354.0071406364441,8096.5,86,118,137.2093023255814,0.8118637301171121,56.0
