perimeter,area,height,width,shape_index,compactness,weight
19.779661250965933,478.5535714285714,4.947368421052631,6.368421052631579,128.72340425531917,15.371021380111447,69.0
19.93656830063888,477.3482142857143,5.052631578947368,6.2105263157894735,122.91666666666667,15.091915206016504,68.0
19.3694726228714,468.5357142857143,4.947368421052631,6.157894736842105,124.46808510638299,15.693397394222357,66.0
19.578374153801374,476.0625,5.0,6.2105263157894735,124.21052631578947,15.607041645262669,68.0
20.1454698571137,484.875,5.052631578947368,6.263157894736842,123.95833333333333,15.013600472552941,69.0
12.150599036897932,96.24107142857142,4.789473684210526,6.421052631578947,134.06593406593407,8.191716882159609,66.0
19.654135593346187,470.94642857142856,4.894736842105263,6.2105263157894735,126.88172043010752,15.320518936521182,65.0
19.57075971364975,474.50892857142856,4.894736842105263,6.263157894736842,127.95698924731182,15.568217241287972,66.0
19.476615480014257,463.2857142857143,5.052631578947368,5.894736842105263,116.66666666666667,15.347293275397991,65.0
19.41385267674923,462.96428571428567,5.052631578947368,5.947368421052631,117.70833333333333,15.435968884262781,66.0
19.212565554039816,464.91964285714283,4.947368421052631,6.263157894736842,126.59574468085107,15.827671749981015,66.0
19.36947263564382,470.4107142857143,5.105263157894736,6.105263157894736,119.58762886597938,15.756199672642149,69.0
19.79804398758071,485.6785714285714,4.947368421052631,6.473684210526315,130.85106382978725,15.570918687121177,69.0
19.748279814209255,478.79464285714283,4.947368421052631,6.315789473684211,127.65957446808511,15.427679293478167,67.0
19.65413557418755,473.5178571428571,4.894736842105263,6.263157894736842,127.95698924731182,15.4041709866817,67.0
19.735281229019165,481.44642857142856,4.947368421052631,6.421052631578947,129.7872340425532,15.533566980292223,68.0
19.873805478215218,474.4553571428571,5.0,6.157894736842105,123.15789473684211,15.095348689737618,68.0
19.71689838383879,474.1607142857143,4.894736842105263,6.315789473684211,129.03225806451616,15.327038068934648,66.0
19.476615575807433,472.7678571428571,5.0,6.157894736842105,123.15789473684211,15.661408628943214,67.0
19.735281171543257,479.08928571428567,4.947368421052631,6.315789473684211,127.65957446808511,15.45751533480577,66.0
19.87380551653249,476.8660714285714,4.894736842105263,6.368421052631579,130.10752688172042,15.172048308423884,66.0
19.860806918569974,486.21428571428567,4.842105263157895,6.473684210526315,133.69565217391303,15.489728309458167,68.0
19.842424073389598,474.5357142857143,5.0,6.2105263157894735,124.21052631578947,15.145698713773523,67.0
19.87380551653249,485.54464285714283,4.947368421052631,6.368421052631579,128.72340425531917,15.448167145245167,68.0
20.11408847783293,489.4553571428571,5.0,6.368421052631579,127.36842105263158,15.202752943925963,69.0
19.988562698875153,490.52678571428567,5.0,6.421052631578947,128.42105263157896,15.42799387965421,69.0
19.609755533082144,472.875,4.947368421052631,6.263157894736842,126.59574468085107,15.452966363380774,65.0
19.413852663976805,462.9107142857143,5.0,6.157894736842105,123.15789473684211,15.434182747560717,66.0
20.302376983421187,499.15178571428567,5.052631578947368,6.368421052631579,126.04166666666667,15.217689473133026,66.0
19.99933114860739,490.8482142857143,4.894736842105263,6.578947368421052,134.40860215053763,15.421482891059995,69.0
19.967949865119795,478.9285714285714,5.105263157894736,6.2105263157894735,121.64948453608248,15.094323563913923,69.0
19.338091173342296,470.4910714285714,4.842105263157895,6.421052631578947,132.6086956521739,15.810079117728456,66.0
19.77966119349003,483.4285714285714,5.0,6.315789473684211,126.3157894736842,15.527605254700996,68.0
19.160571194120816,461.8125,4.894736842105263,6.263157894736842,127.95698924731182,15.807334540086588,67.0
19.46361681818962,465.50892857142856,4.842105263157895,6.315789473684211,130.43478260869566,15.44154627489531,66.0
19.262329695480208,468.96428571428567,4.842105263157895,6.421052631578947,132.6086956521739,15.882980766964788,66.0
19.47661542892456,469.3928571428571,4.947368421052631,6.368421052631579,128.72340425531917,15.54960503983782,67.0
19.557761083756173,470.6785714285714,4.894736842105263,6.421052631578947,131.18279569892474,15.463080529590762,65.0
19.36947259732655,470.19642857142856,4.947368421052631,6.2105263157894735,125.53191489361704,15.749022329339205,64.0
18.985281222632953,460.875,5.052631578947368,6.052631578947368,119.79166666666667,16.067893535508308,66.0
18.972282688532555,460.79464285714283,4.947368421052631,6.105263157894736,123.40425531914893,16.087112958777315,67.0
19.419236821787695,471.50892857142856,4.842105263157895,6.421052631578947,132.6086956521739,15.712144656846442,66.0
19.022046849131584,458.25,4.894736842105263,6.2105263157894735,126.88172043010752,15.914677550354458,66.0
19.38247120806149,473.9732142857143,4.894736842105263,6.526315789473684,133.33333333333334,15.854237802400984,68.0
20.08270696444171,478.0178571428571,5.0,6.263157894736842,125.26315789473684,14.893935956927244,68.0
19.23094836090292,466.90178571428567,4.947368421052631,6.315789473684211,127.65957446808511,15.864777864163486,67.0
19.432235438908847,474.4285714285714,4.789473684210526,6.526315789473684,136.2637362637363,15.788292809412964,67.0
19.654135618891033,477.21428571428567,5.0,6.263157894736842,125.26315789473684,15.524420695230576,68.0
19.63352256161826,478.3660714285714,5.052631578947368,6.157894736842105,121.875,15.59458355655718,68.0
